"V1","V2","V3","V4","V5"
"Row470",0.0377964473009227,0.0556931372695564,0,0.092816831221403,0
"Row471",0.0377964473009227,0.0380731983158407,0,0.103160072463128,0
"Row472",0.0377964473009227,0.0714845481714937,0,0.0847881173324103,0
"Row473",0.0377964473009227,0.062461285229117,0,0.0799857079219361,0
"Row474",0.0377964473009227,0.0618803321883072,0,0.0984208056713831,0
"Row475",0.0377964473009227,0.0520149911347694,0,0.0956248783929928,0
"Row476",0.0377964473009227,0.0573598853589023,0,0.0832443403544947,0
"Row477",0.0377964473009227,0.0455930490497194,0,0.119513043248597,0
"Row478",0.0377964473009227,0.0754904891227074,0,0.0670763950499155,0
"Row479",0.0377964473009227,0.0302831845213577,0,0.0882322933370403,0
"Row480",0.0377964473009227,0.0642824418187714,0,0.101222813126585,0
"Row481",0.0377964473009227,0.0848012058602904,0,0.0970721360767215,0
"Row482",0.0377964473009227,0.0488342465987748,0,0.0897506957646487,0
"Row483",0.0377964473009227,0.0511444443651104,0,0.0911417720998023,0
"Row484",0.0377964473009227,0.0575967330282881,0,0.0981292001262377,0
"Row485",0.0377964473009227,0.0789987350532411,0,0.12761077966895,0
"Row486",0.0377964473009227,0.0735776224070745,0,0.102883025049671,0
"Row487",0.0377964473009227,0.0644841836048432,0,0.0796895972234802,0
"Row488",0.0377964473009227,0.0558641549871182,0,0.0972946501478118,0
"Row489",0.0377964473009227,0.0615414947264803,0,0.085632108170174,0
"Row490",0.0377964473009227,0.0583224301077685,0,0.1055601995773,0
"Row491",0.0377964473009227,0.0708983887477503,0,0.0893197560242926,0
"Row492",0.0377964473009227,0.0739175802951941,0,0.0769415983645834,0
"Row493",0.0377964473009227,0.063399820162352,0,0.0540727633501784,0
"Row494",0.0377964473009227,0.035597168298717,0,0.0744989214304879,0
"Row495",0.0377964473009227,0.0780307694917775,0,0.0665909115159512,0
"Row496",0.0377964473009227,0.0305578154944028,0,0.127227600905808,0
"Row497",0.0377964473009227,0.0278346951049937,0,0.0839342405232473,0
"Row498",0.0377964473009227,0.0420691807209807,0,0.0538327545049114,0
"Row499",0.0377964473009227,0.0555817788999492,0,0.118689425487042,0
"Row500",0.0377964473009227,0,0.0745255551693652,0,0
"Row501",0.0377964473009227,0,0.037768632049517,0,0
"Row502",0.0377964473009227,0,0.0663749446936856,0,0
"Row503",0.0377964473009227,0,0.0628453467581566,0,0
"Row504",0.0377964473009227,0,0.0678875204032423,0,0
"Row505",0.0377964473009227,0,0.0383029685327163,0,0
"Row506",0.0377964473009227,0,0.0575921009208941,0,0
"Row507",0.0377964473009227,0,0.0689104442415973,0,0
"Row508",0.0377964473009227,0,0.0642860922708333,0,0
"Row509",0.0377964473009227,0,0.0415449638457623,0,0
"Row510",0.0377964473009227,0,0.0697661016691715,0,0
"Row511",0.0377964473009227,0,0.0524707468222628,0,0
"Row512",0.0377964473009227,0,0.060204099774628,0,0
"Row513",0.0377964473009227,0,0.0583531137461274,0,0
"Row514",0.0377964473009227,0,0.0607531647888926,0,0
"Row515",0.0377964473009227,0,0.0370308914123421,0,0
"Row516",0.0377964473009227,0,0.0603669978165276,0,0
"Row517",0.0377964473009227,0,0.0592364584890683,0,0
"Row518",0.0377964473009227,0,0.0650942788119844,0,0
"Row519",0.0377964473009227,0,0.0461513298369141,0,0
"Row520",0.0377964473009227,0,0.0747618165076053,0,0
"Row521",0.0377964473009227,0,0.0486607962506853,0,0
"Row522",0.0377964473009227,0,0.0693271863223068,0,0
"Row523",0.0377964473009227,0,0.0671190322466279,0,0
"Row524",0.0377964473009227,0,0.0481449304024428,0,0
"Row525",0.0377964473009227,0,0.0884594980663451,0,0
"Row526",0.0377964473009227,0,0.0507376868750945,0,0
"Row527",0.0377964473009227,0,0.0502467901212954,0,0
"Row528",0.0377964473009227,0,0.0541956250003822,0,0
"Row529",0.0377964473009227,0,0.0606706971136892,0,0
"Row530",0.0377964473009227,0,0.0685697102172785,0,0
"Row531",0.0377964473009227,0,0.0675932742940791,0,0
"Row532",0.0377964473009227,0,0.0346595291062786,0,0
"Row533",0.0377964473009227,0,0.0705062119456929,0,0
"Row534",0.0377964473009227,0,0.0556113951113376,0,0
"Row535",0.0377964473009227,0,0.0568480703243342,0,0
"Row536",0.0377964473009227,0,0.0509866926234125,0,0
"Row537",0.0377964473009227,0,0.0625603994272997,0,0
"Row538",0.0377964473009227,0,0.0562833867852714,0,0
"Row539",0.0377964473009227,0,0.0484802278433627,0,0
"Row540",0.0377964473009227,0,0.0566746415273026,0,0
"Row541",0.0377964473009227,0,0.0350260989422067,0,0
"Row542",0.0377964473009227,0,0.0463281709003676,0,0
"Row543",0.0377964473009227,0,0.0756311333855118,0,0
"Row544",0.0377964473009227,0,0,0,0
"Row545",0.0377964473009227,0,0.0631248664858786,0,0
"Row546",0.0377964473009227,0,0.0604447755468798,0,0
"Row547",0.0377964473009227,0,0.0849810421728497,0,0
"Row548",0.0377964473009227,0,0.0854095220806019,0,0
"Row549",0.0377964473009227,0,0.0578649945691605,0,0
"Row550",0.0377964473009227,0,0.0682892932999722,0,0
"Row551",0.0377964473009227,0,0.0522672370321209,0,0
"Row552",0.0377964473009227,0,0.0561031650449827,0,0
"Row553",0.0377964473009227,0,0.0824148203701043,0,0
"Row554",0.0377964473009227,0,0.0469777371055921,0,0
"Row555",0.0377964473009227,0,0.057462544555896,0,0
"Row556",0.0377964473009227,0,0.0577743143237545,0,0
"Row557",0.0377964473009227,0,0.069440753921367,0,0
"Row558",0.0377964473009227,0,0.0448483636036784,0,0
"Row559",0.0377964473009227,0,0.0712937448098452,0,0
"Row560",0.0377964473009227,0,0.0605889842866181,0,0
"Row561",0.0377964473009227,0,0.077502324067975,0,0
"Row562",0.0377964473009227,0,0.0475057814132599,0,0
"Row563",0.0377964473009227,0,0.0625511366582714,0,0
"Row564",0.0377964473009227,0,0.0556853332453684,0,0
"Row565",0.0377964473009227,0,0.0567705447521994,0,0
"Row566",0.0377964473009227,0,0.0489901626633443,0,0
"Row567",0.0377964473009227,0,0.0312930004404713,0,0
"Row568",0.0377964473009227,0,0.0760502007200808,0,0
"Row569",0.0377964473009227,0,0.0743992087107088,0,0
"Row570",0.0377964473009227,0,0.0637494880113284,0,0
"Row571",0.0377964473009227,0,0.0841602427888934,0,0
"Row572",0.0377964473009227,0,0.0790521517372741,0,0
"Row573",0.0377964473009227,0,0.0610662181295731,0,0
"Row574",0.0377964473009227,0,0.0538739027905222,0,0
"Row575",0.0377964473009227,0,0.0676259993986213,0,0
"Row576",0.0377964473009227,0,0.0709579465618745,0,0
"Row577",0.0377964473009227,0,0.0613965360837335,0,0
"Row578",0.0377964473009227,0,0.0639566204241861,0,0
"Row579",0.0377964473009227,0,0.0597800475941483,0,0
"Row580",0.0377964473009227,0,0.0432861588074211,0,0
"Row581",0.0377964473009227,0,0.0294257795831786,0,0
"Row582",0.0377964473009227,0,0.0727092662706426,0,0
"Row583",0.0377964473009227,0,0.0903248580961791,0,0
"Row584",0.0377964473009227,0,0.0473842620241498,0,0
"Row585",0.0377964473009227,0,0.0629188937278228,0,0
"Row586",0.0377964473009227,0,0.093821931512877,0,0
"Row587",0.0377964473009227,0,0.0524886585447515,0,0
"Row588",0.0377964473009227,0,0.0591019320499604,0,0
"Row589",0.0377964473009227,0,0.0457769304573057,0,0
"Row590",0.0377964473009227,0,0.0774769014832177,0,0
"Row591",0.0377964473009227,0,0.0643547942503476,0,0
"Row592",0.0377964473009227,0,0.0790715714319053,0,0
"Row593",0.0377964473009227,0,0.0769714537492001,0,0
"Row594",0.0377964473009227,0,0.0826148350942094,0,0
"Row595",0.0377964473009227,0,0.0778353116433318,0,0
"Row596",0.0377964473009227,0,0.0378474531182974,0,0
"Row597",0.0377964473009227,0,0.0672893877698824,0,0
"Row598",0.0377964473009227,0,0.0463778809830814,0,0
"Row599",0.0377964473009227,0,0.0800128709684532,0,0
"Row600",0.0377964473009227,0,0.0541669162748694,0,0
"Row601",0.0377964473009227,0,0.059870261535096,0,0
"Row602",0.0377964473009227,0,0.0562923929003088,0,0
"Row603",0.0377964473009227,0,0.0809361001281636,0,0
"Row604",0.0377964473009227,0,0.0646213443209915,0,0
"Row605",0.0377964473009227,0,0.0584575199825745,0,0
"Row606",0.0377964473009227,0,0.0580401599144581,0,0
"Row607",0.0377964473009227,0,0.0671063837539639,0,0
"Row608",0.0377964473009227,0,0.0951305804950137,0,0
"Row609",0.0377964473009227,0,0.0739264530956082,0,0
"Row610",0.0377964473009227,0,0.0533928717448455,0,0
"Row611",0.0377964473009227,0,0.0643141149357857,0,0
"Row612",0.0377964473009227,0,0.0801224545595876,0,0
"Row613",0.0377964473009227,0,0.0464503368075648,0,0
"Row614",0.0377964473009227,0,0.0515266958366153,0,0
"Row615",0.0377964473009227,0,0.0711383284184266,0,0
"Row616",0.0377964473009227,0,0.0764952634828855,0,0
"Row617",0.0377964473009227,0,0.0779078276829141,0,0
"Row618",0.0377964473009227,0,0.0794557627018931,0,0
"Row619",0.0377964473009227,0,0.0659803326167886,0,0
"Row620",0.0377964473009227,0,0.0503368641763586,0,0
"Row621",0.0377964473009227,0,0.0838475099681143,0,0
"Row622",0.0377964473009227,0,0.0589325310347245,0,0
"Row623",0.0377964473009227,0,0.054367607341195,0,0
"Row624",0.0377964473009227,0,0.0498142988801158,0,0
"Row625",0.0377964473009227,0,0.0613861717942111,0,0
"Row626",0.0377964473009227,0,0.0786066282398957,0,0
"Row627",0.0377964473009227,0,0.0592266357623698,0,0
"Row628",0.0377964473009227,0,0.0650750263998253,0,0
"Row629",0.0377964473009227,0,0.0320857092340269,0,0
"Row630",0.0377964473009227,0,0.0630329612014528,0,0
"Row631",0.0377964473009227,0,0.0822489800424546,0,0
"Row632",0.0377964473009227,0,0.0760082804595034,0,0
"Row633",0.0377964473009227,0,0.0618151486432868,0,0
"Row634",0.0377964473009227,0,0.0593736560946675,0,0
"Row635",0.0377964473009227,0,0.0576287656886247,0,0
"Row636",0.0377964473009227,0,0.0532261177849547,0,0
"Row637",0.0377964473009227,0,0.0556789257088576,0,0
"Row638",0.0377964473009227,0,0.0557917013161855,0,0
"Row639",0.0377964473009227,0,0.067352427327937,0,0
"Row640",0.0377964473009227,0,0.0441399658564635,0,0
"Row641",0.0377964473009227,0,0.0524490415766925,0,0
"Row642",0.0377964473009227,0,0.0366338401160733,0,0
"Row643",0.0377964473009227,0,0.0596696946550027,0,0
"Row644",0.0377964473009227,0,0.0727397294398877,0,0
"Row645",0.0377964473009227,0,0.0497913580134395,0,0
"Row646",0.0377964473009227,0,0.032963440465275,0,0
"Row647",0.0377964473009227,0,0.0566812891474717,0,0
"Row648",0.0377964473009227,0,0.0556130984250231,0,0
"Row649",0.0377964473009227,0,0.0831295160364767,0,0
"Row650",0.0377964473009227,0,0.0581508578516892,0,0
"Row651",0.0377964473009227,0,0.084672531304995,0,0
"Row652",0.0377964473009227,0,0.0795496974144452,0,0
"Row653",0.0377964473009227,0,0.0836303724086102,0,0
"Row654",0.0377964473009227,0,0.083030303203438,0,0
"Row655",0.0377964473009227,0,0.0641069377562838,0,0
"Row656",0.0377964473009227,0,0.0704387181184997,0,0
"Row657",0.0377964473009227,0,0.07506138689854,0,0
"Row658",0.0377964473009227,0,0.0653046631387844,0,0
"Row659",0.0377964473009227,0,0.0652264423689575,0,0
"Row660",0.0377964473009227,0,0.0771411671203392,0,0
"Row661",0.0377964473009227,0,0.0710078102227554,0,0
"Row662",0.0377964473009227,0,0.0751877511486183,0,0
"Row663",0.0377964473009227,0,0.0695533369911965,0,0
"Row664",0.0377964473009227,0,0.0409434850566417,0,0
"Row665",0.0377964473009227,0,0.052170009052638,0,0
"Row666",0.0377964473009227,0,0.0796527599371087,0,0
"Row667",0.0377964473009227,0,0.0517142896369379,0,0
"Row668",0.0377964473009227,0,0.0433730733636298,0,0
"Row669",0.0377964473009227,0,0.0909719161938054,0,0
"Row670",0.0377964473009227,0,0.0722119647789684,0,0
"Row671",0.0377964473009227,0,0.0695827950764568,0,0
"Row672",0.0377964473009227,0,0.0658551831708486,0,0
"Row673",0.0377964473009227,0,0.0848381052669192,0,0
"Row674",0.0377964473009227,0,0.0768478613582254,0,0
"Row675",0.0377964473009227,0,0.0747759418268909,0,0
"Row676",0.0377964473009227,0,0.086074122696809,0,0
"Row677",0.0377964473009227,0,0.0520977996538902,0,0
"Row678",0.0377964473009227,0,0.0490857727750737,0,0
"Row679",0.0377964473009227,0,0.060568792599302,0,0
"Row680",0.0377964473009227,0,0.0556513624263619,0,0
"Row681",0.0377964473009227,0,0.0436634470793379,0,0
"Row682",0.0377964473009227,0,0.060400721586737,0,0
"Row683",0.0377964473009227,0,0.0830592702905686,0,0
"Row684",0.0377964473009227,0,0.0630375159115807,0,0
"Row685",0.0377964473009227,0,0.0670226829912471,0,0
"Row686",0.0377964473009227,0,0.0531656157632184,0,0
"Row687",0.0377964473009227,0,0.069736323227333,0,0
"Row688",0.0377964473009227,0,0.0464660977470437,0,0
"Row689",0.0377964473009227,0,0.0635157489340344,0,0
"Row690",0.0377964473009227,0,0.0518325950538863,0,0
"Row691",0.0377964473009227,0,0.0776401999424824,0,0
"Row692",0.0377964473009227,0,0.0627043530592089,0,0
"Row693",0.0377964473009227,0,0.0696469139607691,0,0
"Row694",0.0377964473009227,0,0.0586459444208932,0,0
"Row695",0.0377964473009227,0,0.0897829268303455,0,0
"Row696",0.0377964473009227,0,0.0867061054216913,0,0
"Row697",0.0377964473009227,0,0.0730666572825696,0,0
"Row698",0.0377964473009227,0,0.0659120424995938,0,0
"Row699",0.0377964473009227,0,0.0632810521795676,0,0
